/home/matteo/git/TSG/TestScenarioGenerator/type-inference-0.1.3/Stack-UseCase/src/stack/util/AbstractList.java	188	e		@Readonly ListIterator<@Readonly E extends @Readonly Object>
/home/matteo/git/TSG/TestScenarioGenerator/type-inference-0.1.3/Stack-UseCase/src/stack/util/AbstractList.java	212	lastIndexOf(java.lang.Object)-static		@Readonly
/home/matteo/git/TSG/TestScenarioGenerator/type-inference-0.1.3/Stack-UseCase/src/stack/util/AbstractList.java	212	lastIndexOf(java.lang.Object)		@Readonly int ([@Readonly Object]) @Mutable AbstractList<@Readonly E extends @Readonly Object>
/home/matteo/git/TSG/TestScenarioGenerator/type-inference-0.1.3/Stack-UseCase/src/stack/util/AbstractList.java	212	o		@Readonly Object
/home/matteo/git/TSG/TestScenarioGenerator/type-inference-0.1.3/Stack-UseCase/src/stack/util/AbstractList.java	213	e		@Readonly ListIterator<@Readonly E extends @Readonly Object>
/home/matteo/git/TSG/TestScenarioGenerator/type-inference-0.1.3/Stack-UseCase/src/stack/util/AbstractList.java	243	clear()-static		@Readonly
/home/matteo/git/TSG/TestScenarioGenerator/type-inference-0.1.3/Stack-UseCase/src/stack/util/AbstractList.java	243	clear()		void () @Mutable AbstractList<@Readonly E extends @Readonly Object>
/home/matteo/git/TSG/TestScenarioGenerator/type-inference-0.1.3/Stack-UseCase/src/stack/util/AbstractList.java	266	addAll(int,java.util.Collection<? extends E>)-static		@Readonly
/home/matteo/git/TSG/TestScenarioGenerator/type-inference-0.1.3/Stack-UseCase/src/stack/util/AbstractList.java	266	addAll(int,java.util.Collection<? extends E>)		@Readonly boolean ([@Readonly int, @Readonly Collection<@Readonly ? extends @Readonly E extends Object>]) @Mutable AbstractList<@Readonly E extends @Readonly Object>
/home/matteo/git/TSG/TestScenarioGenerator/type-inference-0.1.3/Stack-UseCase/src/stack/util/AbstractList.java	266	c		@Readonly Collection<@Readonly ? extends @Readonly E extends @Readonly Object>
/home/matteo/git/TSG/TestScenarioGenerator/type-inference-0.1.3/Stack-UseCase/src/stack/util/AbstractList.java	269	e		@Readonly Iterator<@Readonly ? extends @Readonly E extends Object>
/home/matteo/git/TSG/TestScenarioGenerator/type-inference-0.1.3/Stack-UseCase/src/stack/util/AbstractList.java	298	iterator()-static		@Readonly
/home/matteo/git/TSG/TestScenarioGenerator/type-inference-0.1.3/Stack-UseCase/src/stack/util/AbstractList.java	298	iterator()		@Readonly Iterator<@Readonly E extends @Readonly Object> () @Mutable AbstractList<@Readonly E extends @Readonly Object>
/home/matteo/git/TSG/TestScenarioGenerator/type-inference-0.1.3/Stack-UseCase/src/stack/util/AbstractList.java	309	listIterator()-static		@Readonly
/home/matteo/git/TSG/TestScenarioGenerator/type-inference-0.1.3/Stack-UseCase/src/stack/util/AbstractList.java	309	listIterator()		@Readonly ListIterator<@Readonly E extends @Readonly Object> () @Mutable AbstractList<@Readonly E extends @Readonly Object>
/home/matteo/git/TSG/TestScenarioGenerator/type-inference-0.1.3/Stack-UseCase/src/stack/util/AbstractList.java	335	listIterator(int)-static		@Readonly
/home/matteo/git/TSG/TestScenarioGenerator/type-inference-0.1.3/Stack-UseCase/src/stack/util/AbstractList.java	335	listIterator(int)		@Polyread ListIterator<@Readonly E extends @Readonly Object> ([@Readonly int]) @Mutable AbstractList<@Readonly E extends @Readonly Object>
/home/matteo/git/TSG/TestScenarioGenerator/type-inference-0.1.3/Stack-UseCase/src/stack/util/AbstractList.java	341	stack.util.AbstractList.Itr		@Mutable Itr
/home/matteo/git/TSG/TestScenarioGenerator/type-inference-0.1.3/Stack-UseCase/src/stack/util/AbstractList.java	361	hasNext()-static		@Readonly
/home/matteo/git/TSG/TestScenarioGenerator/type-inference-0.1.3/Stack-UseCase/src/stack/util/AbstractList.java	361	hasNext()		@Readonly boolean () @Mutable Itr
/home/matteo/git/TSG/TestScenarioGenerator/type-inference-0.1.3/Stack-UseCase/src/stack/util/AbstractList.java	365	next()-static		@Readonly
/home/matteo/git/TSG/TestScenarioGenerator/type-inference-0.1.3/Stack-UseCase/src/stack/util/AbstractList.java	365	next()		@Polyread E extends @Polyread Object () @Mutable Itr
/home/matteo/git/TSG/TestScenarioGenerator/type-inference-0.1.3/Stack-UseCase/src/stack/util/AbstractList.java	369	next		@Polyread E extends @Polyread Object
/home/matteo/git/TSG/TestScenarioGenerator/type-inference-0.1.3/Stack-UseCase/src/stack/util/AbstractList.java	373	e		@Readonly IndexOutOfBoundsException
/home/matteo/git/TSG/TestScenarioGenerator/type-inference-0.1.3/Stack-UseCase/src/stack/util/AbstractList.java	379	remove()-static		@Readonly
/home/matteo/git/TSG/TestScenarioGenerator/type-inference-0.1.3/Stack-UseCase/src/stack/util/AbstractList.java	379	remove()		void () @Mutable Itr
/home/matteo/git/TSG/TestScenarioGenerator/type-inference-0.1.3/Stack-UseCase/src/stack/util/AbstractList.java	390	e		@Readonly IndexOutOfBoundsException
/home/matteo/git/TSG/TestScenarioGenerator/type-inference-0.1.3/Stack-UseCase/src/stack/util/AbstractList.java	395	checkForComodification()-static		@Readonly
/home/matteo/git/TSG/TestScenarioGenerator/type-inference-0.1.3/Stack-UseCase/src/stack/util/AbstractList.java	395	checkForComodification()		void () @Readonly Itr
/home/matteo/git/TSG/TestScenarioGenerator/type-inference-0.1.3/Stack-UseCase/src/stack/util/AbstractList.java	402	ListItr(int)-static		@Readonly
/home/matteo/git/TSG/TestScenarioGenerator/type-inference-0.1.3/Stack-UseCase/src/stack/util/AbstractList.java	402	ListItr(int)		void ([@Readonly int]) @Mutable ListItr
/home/matteo/git/TSG/TestScenarioGenerator/type-inference-0.1.3/Stack-UseCase/src/stack/util/AbstractList.java	406	hasPrevious()-static		@Readonly
/home/matteo/git/TSG/TestScenarioGenerator/type-inference-0.1.3/Stack-UseCase/src/stack/util/AbstractList.java	406	hasPrevious()		@Readonly boolean () @Readonly ListItr
/home/matteo/git/TSG/TestScenarioGenerator/type-inference-0.1.3/Stack-UseCase/src/stack/util/AbstractList.java	410	previous()-static		@Readonly
/home/matteo/git/TSG/TestScenarioGenerator/type-inference-0.1.3/Stack-UseCase/src/stack/util/AbstractList.java	410	previous()		@Readonly E extends @Readonly Object () @Mutable ListItr
/home/matteo/git/TSG/TestScenarioGenerator/type-inference-0.1.3/Stack-UseCase/src/stack/util/AbstractList.java	414	previous		@Readonly E extends @Readonly Object
/home/matteo/git/TSG/TestScenarioGenerator/type-inference-0.1.3/Stack-UseCase/src/stack/util/AbstractList.java	417	e		@Readonly IndexOutOfBoundsException
/home/matteo/git/TSG/TestScenarioGenerator/type-inference-0.1.3/Stack-UseCase/src/stack/util/AbstractList.java	423	nextIndex()-static		@Readonly
/home/matteo/git/TSG/TestScenarioGenerator/type-inference-0.1.3/Stack-UseCase/src/stack/util/AbstractList.java	423	nextIndex()		@Readonly int () @Readonly ListItr
/home/matteo/git/TSG/TestScenarioGenerator/type-inference-0.1.3/Stack-UseCase/src/stack/util/AbstractList.java	427	previousIndex()-static		@Readonly
/home/matteo/git/TSG/TestScenarioGenerator/type-inference-0.1.3/Stack-UseCase/src/stack/util/AbstractList.java	427	previousIndex()		@Readonly int () @Readonly ListItr
/home/matteo/git/TSG/TestScenarioGenerator/type-inference-0.1.3/Stack-UseCase/src/stack/util/AbstractList.java	431	e		@Readonly E extends @Readonly Object
/home/matteo/git/TSG/TestScenarioGenerator/type-inference-0.1.3/Stack-UseCase/src/stack/util/AbstractList.java	431	set(E)-static		@Readonly
/home/matteo/git/TSG/TestScenarioGenerator/type-inference-0.1.3/Stack-UseCase/src/stack/util/AbstractList.java	431	set(E)		void ([@Readonly E extends @Readonly Object]) @Mutable ListItr
/home/matteo/git/TSG/TestScenarioGenerator/type-inference-0.1.3/Stack-UseCase/src/stack/util/AbstractList.java	439	ex		@Readonly IndexOutOfBoundsException
/home/matteo/git/TSG/TestScenarioGenerator/type-inference-0.1.3/Stack-UseCase/src/stack/util/AbstractList.java	444	add(E)-static		@Readonly
/home/matteo/git/TSG/TestScenarioGenerator/type-inference-0.1.3/Stack-UseCase/src/stack/util/AbstractList.java	444	add(E)		void ([@Readonly E extends @Readonly Object]) @Mutable ListItr
/home/matteo/git/TSG/TestScenarioGenerator/type-inference-0.1.3/Stack-UseCase/src/stack/util/AbstractList.java	444	e		@Readonly E extends @Readonly Object
/home/matteo/git/TSG/TestScenarioGenerator/type-inference-0.1.3/Stack-UseCase/src/stack/util/AbstractList.java	453	ex		@Readonly IndexOutOfBoundsException
/home/matteo/git/TSG/TestScenarioGenerator/type-inference-0.1.3/Stack-UseCase/src/stack/util/AbstractList.java	494	subList(int,int)-static		@Readonly
/home/matteo/git/TSG/TestScenarioGenerator/type-inference-0.1.3/Stack-UseCase/src/stack/util/AbstractList.java	494	subList(int,int)		@Readonly List<@Readonly E extends @Readonly Object> ([@Readonly int, @Readonly int]) @Mutable AbstractList<@Readonly E extends @Readonly Object>
/home/matteo/git/TSG/TestScenarioGenerator/type-inference-0.1.3/Stack-UseCase/src/stack/util/AbstractList.java	523	equals(java.lang.Object)-static		@Readonly
/home/matteo/git/TSG/TestScenarioGenerator/type-inference-0.1.3/Stack-UseCase/src/stack/util/AbstractList.java	523	equals(java.lang.Object)		@Readonly boolean ([@Readonly Object]) @Mutable AbstractList<@Readonly E extends @Readonly Object>
/home/matteo/git/TSG/TestScenarioGenerator/type-inference-0.1.3/Stack-UseCase/src/stack/util/AbstractList.java	523	o		@Readonly Object
/home/matteo/git/TSG/TestScenarioGenerator/type-inference-0.1.3/Stack-UseCase/src/stack/util/AbstractList.java	529	e1		@Readonly ListIterator<@Readonly E extends @Readonly Object>
